lead_time,total_nights,adults,children,babies,adr,room_price_total,total_of_special_requests,stays_in_week_nights,stays_in_weekend_nights,is_canceled,deposit_type,customer_type,market_segment
0.24697946035656348,1.843481999452422,0.0,0.0,0.0,-0.8610552399493274,0.45504350262016,-0.8436511637500258,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Offline TA/TO
-0.24504485177207697,1.843481999452422,0.0,0.0,0.0,-0.4797509561873342,0.9094859222390089,-0.8436511637500258,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
-0.04823512692062078,1.843481999452422,0.0,0.0,0.0,0.17973758491045272,1.6954712391898488,1.957298911369284,1.7770723067633523,1.037871803403185,1.6238164572327398,No Deposit,Transient,Online TA
0.23057864995227548,1.843481999452422,0.0,0.0,0.0,-0.13202063451759202,1.323914543903997,-0.8436511637500258,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
0.5913964788466118,1.843481999452422,0.0,0.0,0.0,-0.29269602453050747,1.13241993941052,0.5568238738096292,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
0.9030118765280841,1.337670586885859,0.0,0.0,0.0,-0.8994254823404714,0.15616493014846414,1.957298911369284,-0.24703868891604228,3.0915437839110904,-0.6158331476108885,No Deposit,Transient,Direct
0.5257932372294597,1.337670586885859,0.0,0.0,0.0,-0.8548200755607666,0.20173166332857526,-0.8436511637500258,-0.24703868891604228,3.0915437839110904,-0.6158331476108885,No Deposit,Transient,Offline TA/TO
0.5421940476337478,0.32604776175273276,0.0,0.0,0.0,0.21091340685325713,0.40604701532971804,1.957298911369284,-0.24703868891604228,1.037871803403185,1.6238164572327398,No Deposit,Transient,Direct
0.09937216671797135,1.337670586885859,0.0,0.0,0.0,-0.815490577109844,0.24190878290673765,-0.8436511637500258,1.1023686415368874,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Offline TA/TO
-0.294247282984941,0.32604776175273276,0.0,0.0,0.0,0.22290410760048962,0.41421309654479166,0.5568238738096292,0.42766497631042255,0.011035813149232682,1.6238164572327398,No Deposit,Transient,Online TA
-0.3762513350063811,0.32604776175273276,0.0,0.0,0.0,0.22290410760048962,0.41421309654479166,0.5568238738096292,0.42766497631042255,0.011035813149232682,1.6238164572327398,No Deposit,Transient,Online TA
-0.7862715951135815,0.32604776175273276,0.0,0.0,0.0,-0.0360950285397321,0.23782574229920056,-0.8436511637500258,0.42766497631042255,0.011035813149232682,-0.6158331476108885,No Deposit,Transient,Online TA
-0.4418545766235331,0.32604776175273276,0.0,0.0,0.0,0.22290410760048962,0.41421309654479166,0.5568238738096292,0.42766497631042255,0.011035813149232682,-0.6158331476108885,No Deposit,Transient,Online TA
-0.32704890379351703,0.32604776175273276,0.0,0.0,0.0,0.22290410760048962,0.41421309654479166,-0.8436511637500258,0.42766497631042255,0.011035813149232682,1.6238164572327398,No Deposit,Transient,Online TA
0.11577297712225937,0.8318591743192959,0.0,0.0,0.0,0.8991796297444021,0.8620669733651152,0.5568238738096292,0.42766497631042255,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Direct
-0.294247282984941,0.8318591743192959,0.0,0.0,0.0,0.43897653506561923,1.042388894014333,-0.8436511637500258,0.42766497631042255,1.037871803403185,1.6238164572327398,No Deposit,Transient,Online TA
-0.294247282984941,0.8318591743192959,0.0,0.0,0.0,-0.4797509561873342,0.260282465640653,-0.8436511637500258,0.42766497631042255,1.037871803403185,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
-0.7698707847092934,0.8318591743192959,0.0,0.0,0.0,0.5634400088218924,1.1483437977799131,-0.8436511637500258,0.42766497631042255,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Direct
0.7226029620809159,1.843481999452422,0.0,0.0,0.0,0.2684687704399732,1.8012219909250526,1.957298911369284,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
-0.26144566217636495,1.843481999452422,0.0,0.0,0.0,1.2828820536558418,3.010210314816708,-0.8436511637500258,1.7770723067633523,1.037871803403185,1.6238164572327398,No Deposit,Transient,Online TA
0.5421940476337478,1.843481999452422,0.0,0.0,0.0,-0.9725687568985896,0.32214053084483646,0.5568238738096292,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Offline TA/TO
0.821007824506644,1.843481999452422,0.0,0.0,0.0,-0.39869381913604274,1.0060906630133304,1.957298911369284,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient-Party,Offline TA/TO
0.4437891852080197,1.843481999452422,0.0,0.0,0.0,-0.4114039619281092,0.5095103363609265,-0.8436511637500258,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
-0.21224323096350092,1.843481999452422,0.0,0.0,0.0,0.4759078933670951,1.3507094978909573,0.5568238738096292,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
0.821007824506644,1.843481999452422,0.0,0.0,0.0,-0.7656092620013568,0.568797013946136,1.957298911369284,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient-Party,Offline TA/TO
0.4929916164208837,0.8318591743192959,0.0,0.0,0.0,-1.0430740772923166,-0.21927065371454726,-0.8436511637500258,-0.24703868891604228,2.0647077936571376,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
0.21417783954798744,1.337670586885859,0.0,0.0,0.0,0.2684687704399732,1.3492293956707255,-0.8436511637500258,-0.24703868891604228,3.0915437839110904,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
-0.9830813199650377,-1.1913864759469566,0.0,0.0,0.0,-0.2711127631854888,-1.002601994270488,-0.8436511637500258,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-1.0158829407736136,-1.1913864759469566,0.0,0.0,0.0,1.1389936446890518,-0.7625192065473224,-0.8436511637500258,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-1.0158829407736136,-1.1913864759469566,0.0,0.0,0.0,0.17973758491045272,-0.9258408308487956,1.957298911369284,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Direct
-1.0322837511779017,-1.1913864759469566,0.0,0.0,0.0,1.1389936446890518,-0.7625192065473224,-0.8436511637500258,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Direct
-1.0322837511779017,-1.1913864759469566,0.0,0.0,0.0,0.44113486120012113,-0.8813356882266441,1.957298911369284,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-1.0322837511779017,-1.1913864759469566,0.0,0.0,0.0,0.5634400088218924,-0.8605121811282063,-0.8436511637500258,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Direct
-0.8026724055178694,-0.6855750633803935,0.0,0.0,0.0,-0.0360950285397321,-0.5624502167780179,0.5568238738096292,-0.24703868891604228,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-0.8682756471350215,-0.6855750633803935,0.0,0.0,0.0,0.43897653506561923,-0.4006801479074086,-0.8436511637500258,-0.24703868891604228,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-0.9502796991564616,-0.6855750633803935,0.0,0.0,0.0,0.8512168267554722,-0.2603052118202925,1.957298911369284,-0.24703868891604228,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-0.7534699743050054,-0.1797636508138304,0.0,0.0,0.0,0.8032540237665422,0.26640702655195847,0.5568238738096292,0.42766497631042255,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Direct
0.4929916164208837,-0.1797636508138304,0.0,0.0,0.0,-0.9725687568985896,-0.640640444412348,-0.8436511637500258,0.42766497631042255,-1.01580017710472,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
-0.9830813199650377,-0.1797636508138304,0.0,0.0,0.0,0.8831120907431109,-0.03437851147621197,1.957298911369284,0.42766497631042255,-1.01580017710472,1.6238164572327398,No Deposit,Transient,Online TA
-0.8682756471350215,-0.6855750633803935,0.0,0.0,0.0,1.2828820536558418,-0.1133157499489665,-0.8436511637500258,-0.24703868891604228,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-0.9830813199650377,-0.6855750633803935,0.0,0.0,0.0,0.26367249014108013,-0.46037420158959713,-0.8436511637500258,-0.24703868891604228,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-0.19584242055921292,-0.6855750633803935,0.0,0.0,0.0,-0.06007643003419708,-0.5706162979930915,-0.8436511637500258,-0.24703868891604228,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
0.13217378752654738,-0.6855750633803935,0.0,0.0,0.0,0.25887620984218707,-0.4620074178326119,1.957298911369284,-0.24703868891604228,-1.01580017710472,1.6238164572327398,No Deposit,Transient,Offline TA/TO
0.000967304292243265,-0.6855750633803935,0.0,0.0,0.0,-0.4197974524511718,-0.6931075162191964,1.957298911369284,-0.24703868891604228,-1.01580017710472,1.6238164572327398,No Deposit,Transient,Online TA
-0.01543350611204475,-0.6855750633803935,0.0,0.0,0.0,-0.06007643003419708,-0.5706162979930915,0.5568238738096292,-0.24703868891604228,-1.01580017710472,1.6238164572327398,No Deposit,Transient,Online TA
0.6241980996551878,-0.6855750633803935,0.0,0.0,0.0,-0.6164449447057847,-0.7600693821828003,0.5568238738096292,-0.24703868891604228,-1.01580017710472,1.6238164572327398,No Deposit,Transient,Online TA
-0.9994821303693256,-0.6855750633803935,0.0,0.0,0.0,-0.19197413825375448,-0.7683653783262957,-0.8436511637500258,-0.24703868891604228,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Offline TA/TO
-0.7862715951135815,-0.6855750633803935,0.0,0.0,0.0,0.35959809611894006,-0.42770987672930244,-0.8436511637500258,-0.24703868891604228,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-0.19584242055921292,-0.6855750633803935,0.0,0.0,0.0,0.25887620984218707,-0.4620074178326119,-0.8436511637500258,-0.24703868891604228,-1.01580017710472,1.6238164572327398,No Deposit,Transient,Online TA
-0.9830813199650377,-0.1797636508138304,0.0,0.0,0.0,-0.20636297915043333,-0.24928100217994303,-0.8436511637500258,-0.24703868891604228,0.011035813149232682,-0.6158331476108885,No Deposit,Transient,Online TA
-0.24504485177207697,-0.1797636508138304,0.0,0.0,0.0,0.5634400088218924,0.14391580832585346,-0.8436511637500258,-0.24703868891604228,0.011035813149232682,1.6238164572327398,No Deposit,Transient,Online TA
-0.9994821303693256,0.32604776175273276,0.0,0.0,0.0,0.5394586073274275,0.6297976406227362,-0.8436511637500258,-0.24703868891604228,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
0.14857459793083538,0.32604776175273276,0.0,0.0,0.0,0.2684687704399732,0.4452442051620715,-0.8436511637500258,-0.24703868891604228,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Offline TA/TO
0.29618189156942754,2.349293412018985,0.0,0.0,0.0,-0.327229242682537,1.4418327566496607,-0.8436511637500258,2.451775971989817,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Offline TA/TO
0.5913964788466118,0.32604776175273276,0.0,0.0,0.0,-0.9725687568985896,-0.39994520059805194,-0.8436511637500258,-0.24703868891604228,1.037871803403185,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
-0.22864404136778893,0.8318591743192959,0.0,0.0,0.0,-1.05098793978549,-0.22600767071698316,-0.8436511637500258,-0.24703868891604228,2.0647077936571376,1.6238164572327398,No Deposit,Contract,Offline TA/TO
-0.22864404136778893,0.8318591743192959,0.0,0.0,0.0,-1.05098793978549,-0.22600767071698316,-0.8436511637500258,-0.24703868891604228,2.0647077936571376,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
0.29618189156942754,0.8318591743192959,0.0,0.0,0.0,0.5874214103163574,0.6509552146799725,0.5568238738096292,-0.24703868891604228,2.0647077936571376,1.6238164572327398,No Deposit,Transient,Direct
0.5913964788466118,0.8318591743192959,0.0,0.0,0.0,0.2792604011124825,0.44227936090273506,-0.8436511637500258,-0.24703868891604228,2.0647077936571376,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
-0.22864404136778893,1.337670586885859,0.0,0.0,0.0,0.8447418483519664,1.2627895700816218,-0.8436511637500258,-0.24703868891604228,3.0915437839110904,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
0.09937216671797135,1.337670586885859,0.0,0.0,0.0,-0.16919180683401266,0.9021364491454431,0.5568238738096292,-0.24703868891604228,3.0915437839110904,-0.6158331476108885,No Deposit,Transient,Online TA
0.2633802707608515,-0.1797636508138304,0.0,0.0,0.0,0.22122540949587724,-0.03087916008279817,1.957298911369284,-0.24703868891604228,0.011035813149232682,1.6238164572327398,No Deposit,Transient,Offline TA/TO
-0.8354740263264455,-1.1913864759469566,0.0,0.0,0.0,-0.6164449447057847,-1.0613977790190183,-0.8436511637500258,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-0.8846764575393096,-1.1913864759469566,0.0,0.0,0.0,-0.0360950285397321,-0.9625881963166271,1.957298911369284,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-1.0158829407736136,-1.1913864759469566,0.0,0.0,0.0,0.7552912207776122,-0.8278478562679117,0.5568238738096292,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-0.6878667326878534,-1.1913864759469566,0.0,0.0,0.0,0.5634400088218924,-0.8605121811282063,-0.8436511637500258,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-0.8846764575393096,-1.1913864759469566,0.0,0.0,0.0,-0.11499383945652203,-0.9760213999154232,-0.8436511637500258,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
0.755404582889492,-1.1913864759469566,0.0,0.0,0.0,0.5634400088218924,-0.8605121811282063,1.957298911369284,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
0.755404582889492,-0.6855750633803935,0.0,0.0,0.0,0.5634400088218924,-0.35829818640117644,0.5568238738096292,-0.24703868891604228,-1.01580017710472,1.6238164572327398,No Deposit,Transient,Online TA
0.14857459793083538,-0.6855750633803935,0.0,0.0,0.0,-0.6164449447057847,-0.7600693821828003,0.5568238738096292,-0.24703868891604228,-1.01580017710472,1.6238164572327398,No Deposit,Transient,Online TA
0.000967304292243265,1.843481999452422,0.0,0.0,0.0,0.41955159985510254,1.9812840817174262,0.5568238738096292,1.7770723067633523,1.037871803403185,1.6238164572327398,No Deposit,Transient,Online TA
0.000967304292243265,1.843481999452422,0.0,0.0,0.0,2.327032274724847,3.105632829742391,0.5568238738096292,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Offline TA/TO
0.6241980996551878,1.843481999452422,0.0,0.0,0.0,-0.004919206596927694,1.4753953504436135,1.957298911369284,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
0.6405989100594759,1.843481999452422,0.0,0.0,0.0,-0.20516390907571014,1.2367416269330858,-0.8436511637500258,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Direct
-0.9666805095607496,-0.1797636508138304,0.0,0.0,0.0,-0.16391589850523042,-0.22760005655392251,0.5568238738096292,-0.921742354142507,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Direct
0.5749956684423237,-0.1797636508138304,0.0,0.0,0.0,-0.6704030980683309,-0.486301509447456,-0.8436511637500258,-0.921742354142507,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Offline TA/TO
0.4765908060165957,1.337670586885859,0.0,0.0,0.0,-0.07230694479637434,1.0011093534721351,1.957298911369284,1.1023686415368874,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Offline TA/TO
0.5257932372294597,1.337670586885859,0.0,0.0,0.0,-0.3286681267722049,0.7392231289047233,1.957298911369284,1.1023686415368874,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
0.6405989100594759,1.843481999452422,0.0,0.0,0.0,-0.07686341108032263,1.38965149768534,0.5568238738096292,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
-0.6058626806664132,1.843481999452422,0.0,0.0,0.0,1.5226960686004916,3.2960231573442855,-0.8436511637500258,1.7770723067633523,1.037871803403185,1.6238164572327398,No Deposit,Transient,Online TA
0.16497540833512342,1.843481999452422,0.0,0.0,0.0,1.7385286820506765,2.5477131696357174,0.5568238738096292,1.7770723067633523,1.037871803403185,1.6238164572327398,No Deposit,Transient,Direct
0.6405989100594759,1.843481999452422,0.0,0.0,0.0,0.2684687704399732,1.8012219909250526,0.5568238738096292,1.7770723067633523,1.037871803403185,1.6238164572327398,No Deposit,Transient,Online TA
0.8538094453152201,1.843481999452422,0.0,0.0,0.0,-0.9725687568985896,0.32214053084483646,0.5568238738096292,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Offline TA/TO
0.6405989100594759,1.843481999452422,0.0,0.0,0.0,-0.6164449447057847,0.7465726019982896,1.957298911369284,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
0.3781859435908676,1.843481999452422,0.0,0.0,0.0,-0.06007643003419708,1.4096583966622704,1.957298911369284,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
0.24697946035656348,1.843481999452422,0.0,0.0,0.0,0.9471424327333321,1.7974544580008254,1.957298911369284,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
-0.1794416101549249,1.843481999452422,0.0,0.0,0.0,-0.773762938509475,0.5590793773001983,-0.8436511637500258,1.7770723067633523,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
-0.5566602494535492,2.349293412018985,0.0,0.0,0.0,0.40756089910787,2.4426676703690884,0.5568238738096292,2.451775971989817,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
0.6241980996551878,2.349293412018985,0.0,0.0,0.0,-0.07686341108032263,1.7828483081911368,0.5568238738096292,2.451775971989817,1.037871803403185,1.6238164572327398,No Deposit,Transient,Online TA
0.755404582889492,2.349293412018985,0.0,0.0,0.0,0.5634400088218924,2.6549857819610034,0.5568238738096292,2.451775971989817,1.037871803403185,-0.6158331476108885,No Deposit,Transient,Online TA
0.4765908060165957,3.3609162371521113,0.0,0.0,0.0,-0.6704030980683309,1.5586893788373648,0.5568238738096292,2.451775971989817,3.0915437839110904,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
0.4765908060165957,3.3609162371521113,0.0,0.0,0.0,-0.6704030980683309,1.5586893788373648,0.5568238738096292,2.451775971989817,3.0915437839110904,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
0.2633802707608515,3.3609162371521113,0.0,0.0,0.0,1.186956447677982,3.4766049078503465,0.5568238738096292,2.451775971989817,3.0915437839110904,-0.6158331476108885,No Deposit,Transient,Direct
-0.9994821303693256,-1.1913864759469566,0.0,0.0,0.0,1.5226960686004916,-0.6971905568267333,-0.8436511637500258,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
-0.5402594390492612,-1.1913864759469566,0.0,0.0,0.0,-0.4797509561873342,-1.0381244475560585,-0.8436511637500258,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Contract,Offline TA/TO
-0.19584242055921292,-1.1913864759469566,0.0,0.0,0.0,0.13177478192152275,-1.0216994887484672,-0.8436511637500258,-0.921742354142507,-1.01580017710472,1.6238164572327398,No Deposit,Transient,Online TA
-0.4418545766235331,-1.1913864759469566,0.0,0.0,0.0,0.5634400088218924,-0.8605121811282063,-0.8436511637500258,-0.921742354142507,-1.01580017710472,1.6238164572327398,No Deposit,Transient,Direct
0.16497540833512342,-1.1913864759469566,0.0,0.0,0.0,-0.6164449447057847,-1.0613977790190183,1.957298911369284,-0.921742354142507,-1.01580017710472,1.6238164572327398,No Deposit,Transient,Online TA
-0.49105700783639716,-1.1913864759469566,0.0,0.0,0.0,0.3236259938772426,-0.9013425872035746,-0.8436511637500258,-0.921742354142507,-1.01580017710472,1.6238164572327398,No Deposit,Transient,Online TA
-0.5074578182406851,-1.1913864759469566,0.0,0.0,0.0,-2.3862723749973003,-1.3627261758552363,0.5568238738096292,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Complementary
-0.9010772679435975,-1.1913864759469566,0.0,0.0,0.0,0.5634400088218924,-0.8605121811282063,-0.8436511637500258,-0.921742354142507,-1.01580017710472,-0.6158331476108885,No Deposit,Transient,Online TA
0.6077972892508998,-0.6855750633803935,0.0,0.0,0.0,-0.6164449447057847,-0.7600693821828003,0.5568238738096292,-0.921742354142507,0.011035813149232682,-0.6158331476108885,No Deposit,Transient-Party,Online TA
-1.0158829407736136,-0.6855750633803935,0.0,0.0,0.0,0.35959809611894006,-0.42770987672930244,-0.8436511637500258,-0.921742354142507,0.011035813149232682,-0.6158331476108885,No Deposit,Transient,Online TA
0.6077972892508998,-0.6855750633803935,0.0,0.0,0.0,-0.6164449447057847,-0.7600693821828003,1.957298911369284,-0.921742354142507,0.011035813149232682,-0.6158331476108885,No Deposit,Transient-Party,Online TA
0.6077972892508998,-0.6855750633803935,0.0,0.0,0.0,-0.6164449447057847,-0.7600693821828003,0.5568238738096292,-0.921742354142507,0.011035813149232682,-0.6158331476108885,No Deposit,Transient-Party,Online TA
-0.8846764575393096,-1.1913864759469566,0.0,0.0,0.0,-0.2711127631854888,-1.002601994270488,0.5568238738096292,-1.5964460193689718,0.011035813149232682,-0.6158331476108885,No Deposit,Transient,Online TA
-0.9502796991564616,-1.1913864759469566,0.0,0.0,0.0,-0.06007643003419708,-0.9666712369241639,-0.8436511637500258,-1.5964460193689718,0.011035813149232682,1.6238164572327398,No Deposit,Transient,Online TA
-1.0322837511779017,-1.1913864759469566,0.0,0.0,0.0,-0.3454551078183305,-1.0152594201538523,-0.8436511637500258,-1.5964460193689718,0.011035813149232682,-0.6158331476108885,No Deposit,Transient,Online TA
-0.8846764575393096,-1.1913864759469566,0.0,0.0,0.0,-0.2519276419899169,-0.9993355617844586,-0.8436511637500258,-1.5964460193689718,0.011035813149232682,-0.6158331476108885,No Deposit,Transient,Online TA
-0.9994821303693256,-1.1913864759469566,0.0,0.0,0.0,-0.4653621152906554,-1.0356746231915364,-0.8436511637500258,-1.5964460193689718,0.011035813149232682,-0.6158331476108885,No Deposit,Transient,Online TA
-0.9994821303693256,-1.1913864759469566,0.0,0.0,0.0,-0.0360950285397321,-0.9625881963166271,-0.8436511637500258,-1.5964460193689718,0.011035813149232682,-0.6158331476108885,No Deposit,Transient,Online TA
-0.8846764575393096,-1.1913864759469566,0.0,0.0,0.0,0.03584917594366284,-0.9503390744940167,-0.8436511637500258,-1.5964460193689718,0.011035813149232682,-0.6158331476108885,No Deposit,Transient,Online TA
